LG02	17528958	17529405
LG02	17536036	17536048
LG02	17541209	17541229
LG02	17543798	17543833
LG02	17545311	17545377
LG02	17551083	17551394
LG02	17556496	17556794
LG02	17566918	17566952
LG02	17572376	17572418
LG02	17578570	17578595
LG02	17584652	17584677
LG02	17592606	17592631
LG02	17609087	17609177
LG02	17612833	17612858
LG02	17615728	17615752
LG02	17618391	17618460
LG02	17624560	17624674
LG02	17627403	17627428
LG02	17632088	17632092
LG02	17650652	17650653
LG02	17659774	17660080
LG02	17663728	17663793
LG02	17676362	17676387
LG02	17707080	17708019
LG02	17717979	17718004
LG02	17719657	17719724
LG02	17720053	17720454
LG02	17724695	17725515
LG02	17735674	17735699
LG02	17739255	17739302
LG02	17755584	17756421
LG02	17767050	17767075
LG02	17780220	17780699
LG02	17784151	17784200
LG02	17790283	17790308
LG02	17792406	17792499
LG02	17848467	17848533
LG02	17870019	17870146
LG02	17871214	17871342
LG02	17899896	17899914
LG02	17933246	17933294
LG02	17942845	17942870
LG02	17956750	17956774
LG02	17963008	17963086
LG02	17963862	17963879
LG02	17969736	17969750
LG02	17970147	17970256
LG02	17971752	17971839
LG02	17973428	17973720
LG02	17980530	17980555
LG02	17999135	17999212
LG02	18015328	18015354
LG02	18035567	18035615
LG02	18039582	18039594
LG02	18108860	18108872
LG02	18122237	18122271
LG02	18138382	18138529
LG02	18144567	18144626
LG02	18167995	18168011
LG02	18171867	18173222
LG02	18178580	18178629
LG02	18197122	18197147
LG02	18204002	18204064
LG02	18208814	18208839
LG02	18211531	18211585
LG02	18250695	18250745
LG02	18281022	18281042
LG02	18285395	18285449
LG02	18323234	18323351
LG02	18341103	18341191
LG02	18344057	18344112
LG02	18448219	18448257
LG02	18452630	18452655
LG02	18474041	18474151
LG02	18475758	18475767
LG02	18477404	18477464
LG02	18483478	18483536
LG02	18508223	18508273
LG02	18562216	18562237
LG02	18581158	18581183
LG02	18598360	18598423
LG02	18604481	18604500
LG02	18615638	18615680
LG02	18616491	18616496
LG02	18624873	18624904
LG02	18643077	18643092
LG02	18660495	18660520
LG02	18702467	18702498
LG02	18722870	18722889
LG02	18735887	18735914
LG02	18777940	18778010
LG02	18778952	18779011
LG02	18791544	18792225
LG02	18831701	18831784
LG02	18833462	18833478
LG02	18837011	18837041
LG02	18855675	18855855
LG02	18857549	18857556
LG02	18860205	18860253
LG02	18888056	18888081
LG02	18896716	18896741
LG02	18909999	18910068
LG02	18935408	18935452
LG02	18937399	18937485
LG02	18958238	18958292
LG02	18963529	18963608
LG02	18968926	18968951
LG02	18987460	18987468
LG02	19020974	19021040
LG02	19028670	19028781
LG02	19065331	19065356
LG02	19069884	19069955
LG02	19086001	19086033
LG02	19101744	19101769
LG02	19104867	19104870
LG02	19133221	19134414
LG02	19160547	19160572
LG02	19177987	19178033
LG02	19196499	19196524
LG02	19201104	19201167
LG02	19244682	19244731
LG02	19267031	19267040
LG02	19271244	19271335
LG02	19283433	19283458
LG02	19306319	19306366
LG02	19306703	19306951
LG02	19379628	19379653
LG02	19451395	19451437
LG02	19452924	19453059
LG02	19459804	19459831
LG02	19468218	19468293
LG02	19472804	19472846
LG02	19499228	19499236
LG02	19510233	19510258
LG02	19515005	19515030
LG02	19531132	19531146
LG02	19572644	19572688
LG02	19634610	19634682
LG02	19639301	19639359
LG02	19646303	19646611
LG02	19676538	19676563
LG02	19706993	19707178
LG02	19711754	19711770
LG02	19773940	19774152
LG02	19775623	19775648
LG02	19791474	19791539
LG02	19792179	19792217
LG02	19803871	19803874
LG02	19806294	19806363
LG02	19814648	19814718
LG02	19815605	19815646
LG02	19854172	19854216
LG02	19860219	19860262
LG02	19864217	19864244
LG02	19865842	19865884
LG02	19875759	19875802
LG02	19903768	19903825
LG02	19912835	19912853
LG02	19915749	19915802
LG02	19948910	19948935
LG02	19978507	19978515
LG02	20024326	20024335
LG02	20040439	20040524
LG02	20050559	20050588
LG02	20059151	20059173
LG02	20073637	20073638
LG02	20096300	20096335
LG02	20131085	20131149
LG02	20132541	20132642
LG02	20149912	20149948
LG02	20154578	20154694
LG02	20169685	20169700
LG02	20173064	20173129
LG02	20196559	20196578
LG02	20226398	20226423
LG02	20229491	20229516
LG02	20270655	20270680
LG02	20293763	20295219
LG02	20331969	20332050
LG02	20349687	20349745
LG02	20359022	20359115
LG02	20365198	20365223
LG02	20366717	20366790
LG02	20367095	20367194
LG02	20372664	20372740
LG02	20375357	20375389
LG02	20393248	20393336
LG02	20393790	20393804
LG02	20415094	20415119
LG02	20439005	20439011
LG02	20474118	20475111
LG02	20549088	20549109
LG02	20575483	20575577
LG02	20577272	20577361
LG02	20592423	20592448
LG02	20596582	20596611
LG02	20603105	20603356
LG02	20605874	20605920
LG02	20612418	20612456
LG02	20625024	20625074
LG02	20627154	20628573
LG02	20639977	20641532
LG02	20646147	20646183
LG02	20661211	20663319
LG02	20664639	20664664
LG02	20681797	20681822
LG02	20688195	20688212
LG02	20696452	20696504
LG02	20701394	20701547
LG02	20702411	20702507
LG02	20702908	20702960
LG02	20724004	20724053
LG02	20731613	20732163
LG02	20776326	20776421
LG02	20777624	20777649
LG02	20796336	20796379
LG02	20866063	20866073
LG02	20887176	20887212
LG02	20903419	20903437
LG02	20907295	20907320
LG02	20918055	20918151
LG02	20918430	20918538
LG02	20933429	20933454
LG02	20936661	20936718
LG02	20939536	20939585
LG02	20940215	20940585
LG02	20947225	20947250
LG02	20953997	20954045
LG02	20987228	20987253
LG02	20990117	20990142
LG02	20993181	20993313
LG02	20997689	21000737
LG02	21017443	21017497
LG02	21082275	21082347
LG02	21093998	21094024
LG02	21101627	21101685
LG02	21109136	21109254
LG02	21149077	21149102
LG02	21156741	21156765
LG02	21170703	21170728
LG02	21172564	21172600
LG02	21224208	21224236
LG02	21225089	21225164
LG02	21251506	21251509
LG02	21262930	21263002
LG02	21272701	21272771
LG02	21273039	21273117
LG02	21276834	21276859
LG02	21280200	21280238
LG02	21281657	21281682
LG02	21283101	21283149
LG02	21288671	21288684
LG02	21289373	21289398
LG02	21294443	21294525
LG02	21301848	21301881
LG02	21340445	21340452
LG02	21343327	21343343
LG02	21356928	21356953
LG02	21374970	21375030
LG02	21385366	21385432
LG02	21386698	21386726
LG02	21400797	21400849
LG02	21416531	21416556
LG02	21418917	21418942
LG02	21430683	21430949
LG02	21437278	21437303
LG02	21467329	21467363
LG02	21474499	21474524
LG02	21484994	21485019
LG02	21490820	21490824
LG02	21497714	21497739
LG02	21550172	21550205
LG02	21559039	21559085
LG02	21563054	21563088
LG02	21572140	21572221
LG02	21574329	21574408
LG02	21594706	21594722
LG02	21595770	21595781
LG02	21597605	21597630
LG02	21605777	21605804
LG02	21613812	21613836
LG02	21632547	21632629
LG02	21644511	21644532
LG02	21656868	21656874
LG02	21673938	21673962
LG02	21695105	21695130
LG02	21699065	21699100
LG02	21720459	21720514
LG02	21721798	21721893
LG02	21755355	21755367
LG02	21761371	21761417
LG02	21814956	21814981
LG02	21831326	21831432
LG02	21915281	21915306
LG02	21930380	21931347
LG02	21945157	21945209
LG02	21956648	21956652
LG02	21957148	21957242
LG02	21973360	21973374
LG02	22002152	22002177
LG02	22035369	22035418
LG02	22042850	22042875
LG02	22045630	22045648
LG02	22047034	22047043
LG02	22108649	22108701
LG02	22113636	22113669
LG02	22173805	22173830
LG02	22186396	22186421
LG02	22206622	22206647
LG02	22213209	22213256
LG02	22215964	22216007
LG02	22216977	22217040
LG02	22219849	22219865
LG02	22220617	22220654
LG02	22308999	22309025
LG02	22333527	22333552
LG02	22412535	22412638
LG02	22413855	22413869
LG02	22430188	22430234
LG02	22446807	22446983
LG02	22473675	22473680
LG02	22490096	22491689
LG02	22531661	22531720
LG02	22548958	22548976
LG02	22551221	22551240
LG02	22559216	22559241
LG02	22585858	22585912
LG02	22608886	22608916
LG02	22610170	22610247
LG02	22615127	22615135
LG02	22620650	22620723
LG02	22628185	22628233
LG02	22630187	22630298
LG02	22631052	22631230
LG02	22631755	22631847
LG02	22633214	22633239
LG02	22642261	22642286
LG02	22651666	22651707
LG02	22677451	22677505
LG02	22697467	22697482
LG02	22710628	22710699
LG02	22775545	22775587
LG02	22786674	22786695
LG02	22790245	22790257
LG02	22823118	22823143
LG02	22825837	22825878
LG02	22844366	22844438
LG02	22847584	22847620
LG02	22853682	22853754
LG02	22939017	22939105
LG02	22971419	22971444
LG02	22989971	22990011
LG02	22991076	22991296
LG02	23002485	23002539
LG02	23037760	23037837
LG02	23108326	23108351
LG02	23111171	23111194
LG02	23153132	23153157
LG02	23169910	23169919
LG02	23173764	23173811
LG02	23184422	23184484
LG02	23218942	23219217
LG02	23219931	23219956
LG02	23223012	23223080
LG02	23233505	23233530
LG02	23248669	23248694
LG02	23270537	23270554
LG02	23272369	23272414
LG02	23274660	23274668
LG02	23281978	23282003
LG02	23287730	23287755
LG02	23328466	23328563
LG02	23331770	23331789
LG02	23371809	23371856
LG02	23396105	23396160
LG02	23404942	23404967
LG02	23440647	23440672
LG02	23441646	23441705
LG02	23453947	23454019
LG02	23486771	23486780
LG02	23508300	23508333
LG02	23508926	23508961
LG02	23573411	23573472
LG02	23590094	23590119
LG02	23591600	23591613
LG02	23609502	23609519
LG02	23643786	23643789
LG02	23653153	23653178
LG02	23668839	23668906
LG02	23673188	23673232
LG02	23718724	23718750
LG02	23719683	23719723
LG02	23721054	23721079
LG02	23741336	23741397
LG02	23751601	23751717
LG02	23756173	23756209
LG02	23765191	23765240
LG02	23780927	23780952
LG02	23797195	23797235
LG02	23810491	23810524
LG02	23816541	23816633
LG02	23830859	23830884
LG02	23841483	23841536
LG02	23856204	23856239
LG02	23857988	23858096
LG02	23862727	23862735
LG02	23886029	23886099
LG02	23971931	23972005
LG02	24000384	24000460
LG02	24006289	24006702
LG02	24018656	24018681
LG02	24019449	24019702
LG02	24023690	24023741
LG02	24024090	24024130
LG02	24069232	24069250
LG02	24086529	24086595
LG02	24087074	24088654
LG02	24098706	24098731
LG02	24104241	24104339
LG02	24107979	24108040
LG02	24124224	24124249
LG02	24129095	24129113
LG02	24140068	24140138
LG02	24145388	24145427
LG02	24151028	24151077
LG02	24163873	24163895
LG02	24164484	24164611
LG02	24169188	24169213
LG02	24170676	24170727
LG02	24177912	24178361
LG02	24179702	24179727
LG02	24224087	24224112
LG02	24233683	24233715
LG02	24273173	24273198
LG02	24276421	24276446
LG02	24304861	24304905
LG02	24306005	24306030
LG02	24377088	24377127
LG02	24377785	24377913
LG02	24405123	24405194
LG02	24423381	24423424
LG02	24433262	24433289
LG02	24436356	24436390
LG02	24446700	24446709
LG02	24452977	24453002
LG02	24458834	24458857
LG02	24464056	24464081
LG02	24480629	24480682
LG02	24481534	24481559
LG02	24494362	24494472
LG02	24532145	24532182
LG02	24544994	24545029
LG02	24559814	24559870
LG02	24579795	24579879
LG02	24607421	24607437
LG02	24621209	24621266
LG02	24632539	24632589
LG02	24635412	24635540
LG02	24644901	24644937
LG02	24646818	24646843
LG02	24652186	24652226
LG02	24664350	24664375
LG02	24681104	24681842
LG02	24715784	24715809
LG02	24743472	24743521
LG02	24753881	24753884
LG02	24758305	24758424
LG02	24762005	24762021
LG02	24780228	24780255
LG02	24789400	24789412
LG02	24790719	24790741
LG02	24796654	24796679
LG02	24812234	24812287
LG02	24820076	24820147
LG02	24825055	24825080
LG02	24825458	24825483
LG02	24826736	24826743
LG02	24846747	24846780
LG02	24860250	24860834
LG02	24874160	24874225
LG02	24887000	24887025
LG02	24891671	24891696
LG02	25001022	25001098
LG02	25017984	25018048
LG02	25029811	25029819
LG02	25032217	25032219
LG02	25049170	25049183
LG02	25076753	25076802
LG02	25077789	25077839
LG02	25082049	25082161
LG02	25084403	25085663
LG02	25090959	25090994
LG02	25095201	25095226
LG02	25118417	25118479
LG02	25119795	25119901
LG02	25121351	25121364
LG02	25126398	25126423
LG02	25129483	25129508
LG02	25134451	25134489
LG02	25135149	25135255
LG02	25138685	25139233
LG02	25142844	25142860
LG02	25193159	25193179
LG02	25195639	25195698
LG02	25202955	25202998
LG02	25205419	25205454
LG02	25219499	25219513
LG02	25233900	25233925
LG02	25243820	25243845
LG02	25268067	25268080
LG02	25272400	25272425
LG02	25287633	25287749
LG02	25314171	25314205
LG02	25316748	25316752
LG02	25327857	25327928
LG02	25359840	25359846
LG02	25365133	25365620
LG02	25371246	25372073
LG02	25377805	25377842
LG02	25390967	25390992
LG02	25395307	25395345
LG02	25409455	25409480
LG02	25423163	25423313
LG02	25432032	25432057
LG02	25444607	25444621
LG02	25451755	25451874
LG02	25468800	25468942
LG02	25474609	25474686
LG02	25480196	25480233
LG02	25494139	25494231
LG02	25664550	25664608
LG02	25675953	25675978
LG02	25684981	25685227
LG02	25715122	25716230
LG02	25724173	25724201
LG02	25725106	25725187
LG02	25740977	25741004
LG02	25750918	25750958
LG02	25769209	25769266
LG02	25781611	25781627
LG02	25783298	25783307
LG02	25872427	25872459
LG02	25888252	25888277
LG02	25899105	25899214
LG02	25955427	25955442
LG02	25981519	25981522
LG02	26019698	26020149
LG02	26022153	26022213
LG02	26032303	26032413
LG02	26042063	26042080
LG02	26079259	26079316
LG02	26127232	26127254
LG02	26168616	26168667
LG02	26168941	26169014
LG02	26182747	26182766
LG02	26238752	26238777
LG02	26255165	26255173
LG02	26257799	26257846
LG02	26265998	26266048
LG02	26340209	26340284
LG02	26395605	26395620
LG02	26402477	26402486
LG02	26412998	26413077
LG02	26417907	26417939
LG02	26429460	26429461
LG02	26431650	26432197
LG02	26475657	26475673
LG02	26483071	26483096
LG02	26532678	26532793
LG02	26543128	26543169
LG02	26583241	26583266
LG02	26616008	26616033
LG02	26618411	26618427
LG02	26640188	26640241
LG02	26723056	26723081
LG02	26744057	26744126
LG02	26770580	26770605
LG02	26805643	26805675
LG02	26812814	26812897
LG02	26821930	26821955
LG02	26869704	26869729
LG02	26922044	26922048
LG02	26929467	26929555
LG02	26943444	26943509
LG02	26953591	26953593
LG02	26956264	26956289
LG02	26970680	26970694
LG02	26984734	26984759
LG02	27001481	27001531
LG02	27007437	27007455
LG02	27031461	27031511
LG02	27045246	27045302
LG02	27111599	27111624
LG02	27121744	27121769
LG02	27159778	27159819
LG02	27175342	27175343
LG02	27177106	27177162
LG02	27205781	27205814
LG02	27236388	27236413
LG02	27271778	27271862
LG02	27309048	27309138
LG02	27315367	27315401
LG02	27319337	27319362
LG02	27333461	27333481
LG02	27356663	27356744
LG02	27421547	27421616
LG02	27425025	27425068
LG02	27428164	27428190
LG02	27443794	27443795
LG02	27497989	27498022
LG02	27525570	27525572
LG02	27550355	27550470
LG02	27555589	27555651
LG02	27565083	27565336
LG02	27567182	27567207
LG02	27570671	27570696
LG02	27580272	27580295
LG02	27592908	27593111
LG02	27614166	27614216
LG02	27640847	27640872
LG02	27647382	27647469
LG02	27651798	27651892
LG02	27654674	27654696
LG02	27663202	27663227
LG02	27696388	27696406
LG02	27699951	27700182
LG02	27737824	27737837
LG02	27756451	27756505
LG02	27768081	27768693
LG02	27786873	27786939
LG02	27800891	27800916
LG02	27814301	27814326
LG02	27850646	27850671
LG02	27854745	27854897
LG02	27863766	27863820
LG02	27893215	27893240
LG02	27896161	27896219
LG02	27899953	27899961
LG02	27905341	27905366
LG02	27921733	27921765
LG02	27926611	27926636
LG02	27931069	27931199
LG02	27936396	27936421
LG02	27949592	27949869
LG02	27963582	27963607
LG02	27974313	27974346
LG02	27980948	27980973
LG02	27986665	27986666
LG02	27990361	27990470
LG02	28000866	28000945
LG02	28003937	28004146
LG02	28014048	28014582
LG02	28022761	28022786
LG02	28023511	28023559
LG02	28024921	28024955
LG02	28091802	28091827
LG02	28101365	28101390
LG02	28115879	28115886
LG02	28126401	28126426
LG02	28132716	28132738
LG02	28140932	28140962
LG02	28162537	28162562
LG02	28173807	28174640
LG02	28186747	28186772
LG02	28191597	28191625
LG02	28205824	28205860
LG02	28207039	28207041
LG02	28209027	28209036
LG02	28230404	28230619
LG02	28253274	28253299
LG02	28287577	28287602
LG02	28376728	28376747
LG02	28378825	28378850
LG02	28402843	28402850
LG02	28436678	28436721
LG02	28439765	28439875
LG02	28444373	28444405
LG02	28457309	28457335
LG02	28464595	28464620
LG02	28472028	28472053
LG02	28534620	28534660
LG02	28535941	28536077
LG02	28540419	28540768
LG02	28562204	28562249
LG02	28571211	28571364
LG02	28572636	28572666
LG02	28579671	28579687
LG02	28586601	28586626
LG02	28591862	28593274
LG02	28598084	28598325
LG02	28600693	28600951
LG02	28603622	28605031
LG02	28608350	28608400
LG02	28630741	28630743
LG02	28637013	28637503
LG02	28639106	28639125
LG02	28641468	28641924
LG02	28643778	28643836
LG02	28645523	28645540
LG02	28663614	28663670
LG02	28665640	28665999
LG02	28668097	28668182
LG02	28670674	28670897
LG02	28678159	28680360
LG02	28682740	28683821
LG02	28709254	28709279
LG02	28731285	28731310
LG02	28738417	28738524
LG02	28743715	28743740
LG02	28749262	28749266
LG02	28751595	28751634
LG02	28771210	28771306
LG02	28776757	28777114
LG02	28785570	28785595
LG02	28803908	28803923
LG02	28812561	28812635
LG02	28817646	28817665
LG02	28832820	28832871
LG02	28839862	28839870
LG02	28846264	28846289
LG02	28848218	28848243
LG02	28849843	28850828
LG02	28852117	28852142
LG02	28858080	28858106
LG02	28861112	28861128
LG02	28864533	28864640
LG02	28877793	28877863
LG02	28884008	28884033
LG02	28885124	28885158
LG02	28886747	28886782
LG02	28888229	28888254
LG02	28900453	28900485
LG02	28905439	28905514
LG02	28922409	28922453
LG02	28922737	28922785
LG02	28938224	28938230
LG02	28946295	28948087
LG02	28954482	28956737
LG02	28987914	28987977
LG02	29017403	29017428
LG02	29020631	29020657
LG02	29023692	29024192
LG02	29024721	29024760
LG02	29026843	29027769
LG02	29068475	29069355
LG02	29077854	29079078
LG02	29096143	29096156
LG02	29105624	29105649
LG02	29110965	29111067
LG02	29122886	29122932
LG02	29130526	29130545
LG02	29136416	29136441
LG02	29145279	29145321
LG02	29151899	29151917
LG02	29156209	29156210
LG02	29157951	29157976
LG02	29159543	29159611
LG02	29165828	29166101
LG02	29179013	29179038
LG02	29185941	29186014
LG02	29193783	29194049
LG02	29202067	29202101
LG02	29204308	29204416
LG02	29210494	29211443
LG02	29215961	29215986
LG02	29217337	29219452
LG02	29225285	29225312
LG02	29227223	29227293
LG02	29247720	29247761
LG02	29259328	29259356
LG02	29272130	29274753
LG02	29281160	29281185
LG02	29295802	29296011
LG02	29298047	29298100
LG02	29298548	29298676
LG02	29300446	29300602
LG02	29303588	29304337
LG02	29314501	29317241
LG02	29321079	29323596
LG02	29329983	29330081
LG02	29330711	29330786
LG02	29334065	29334082
LG02	29335107	29335400
LG02	29336377	29336402
LG02	29337708	29339955
LG02	29340838	29340867
LG02	29345954	29345979
LG02	29350670	29350695
LG02	29352848	29352873
LG02	29372818	29373074
LG02	29390503	29390771
LG02	29391221	29391254
LG02	29395438	29395608
LG02	29403257	29403768
LG02	29405736	29405776
LG02	29406707	29407989
LG02	29410455	29412667
LG02	29422881	29422906
LG02	29424182	29424207
LG02	29426232	29427320
LG02	29428894	29429002
LG02	29431388	29431394
LG02	29432356	29432772
LG02	29434841	29435251
LG02	29436582	29436607
LG02	29438094	29438166
LG02	29439664	29439689
LG02	29440806	29440906
LG02	29448256	29448329
LG02	29475440	29475496
LG02	29477087	29478796
LG02	29481524	29481632
LG02	29482044	29482096
LG02	29486928	29487059
LG02	29489046	29491868
LG02	29501517	29501524
LG02	29512326	29512695
LG02	29520553	29520697
LG02	29522253	29522281
LG02	29524807	29524977
LG02	29526998	29527178
LG02	29540820	29540852
LG02	29541739	29541750
LG02	29543938	29543963
LG02	29544987	29546616
LG02	29548332	29548366
LG02	29552496	29552521
LG02	29555876	29555896
LG02	29559024	29560464
LG02	29563290	29563350
LG02	29570044	29570083
LG02	29579842	29579894
LG02	29592383	29592408
LG02	29601619	29601714
LG02	29605051	29605076
LG02	29615962	29616018
LG02	29616984	29617009
LG02	29620374	29620661
LG02	29668963	29669082
LG02	29670971	29671180
LG02	29679160	29680821
LG02	29684129	29684154
LG02	29690227	29690252
LG02	29701283	29701356
LG02	29706606	29706625
LG02	29708412	29708653
LG02	29710544	29710569
LG02	29715042	29715209
LG02	29728144	29729062
LG02	29731430	29731530
LG02	29735947	29736277
LG02	29738313	29738383
LG02	29739293	29739345
LG02	29743971	29744007
LG02	29745190	29745216
LG02	29753367	29753664
LG02	29767903	29768127
LG02	29770201	29770267
LG02	29789212	29789335
LG02	29802608	29802616
LG02	29804121	29804216
LG02	29812753	29812778
LG02	29815282	29815549
LG02	29820703	29822209
LG02	29826209	29826996
LG02	29837887	29840715
LG02	29844362	29844387
LG02	29856581	29856614
LG02	29897143	29898264
LG02	29902890	29902947
LG02	29910993	29911037
LG02	29912097	29912122
LG02	29922721	29922746
LG02	29925055	29925088
LG02	29930330	29930355
LG02	29933236	29933332
LG02	29935195	29935242
LG02	29938723	29938774
LG02	29942544	29942900
LG02	29973993	29974018
LG02	29981317	29981351
LG02	30018358	30018383
LG02	30037961	30038061
LG02	30039608	30039708
LG02	30062240	30064973
LG02	30075259	30075286
LG02	30097353	30097355
LG02	30106427	30106564
LG02	30106978	30106981
LG02	30114504	30114529
LG02	30116333	30116401
LG02	30126449	30126606
LG02	30132955	30133413
LG02	30140701	30142064
LG02	30146187	30148611
LG02	30158333	30158358
LG02	30176594	30176621
LG02	30180523	30180528
LG02	30209205	30209702
LG02	30213087	30213105
LG02	30214728	30214733
LG02	30221311	30221336
LG02	30224763	30224783
LG02	30236341	30236551
LG02	30247856	30247908
LG02	30258699	30258738
LG02	30266160	30266168
LG02	30269291	30269346
LG02	30291195	30291220
LG02	30309055	30309080
LG02	30315384	30316472
LG02	30319312	30319337
LG02	30332791	30332868
LG02	30333939	30333988
LG02	30350090	30350115
LG02	30351528	30351553
LG02	30358137	30360862
LG02	30365370	30365376
LG02	30366862	30366954
LG02	30368185	30369605
LG02	30373657	30373682
LG02	30377681	30377808
LG02	30383432	30384015
LG02	30395419	30395430
LG02	30397623	30397648
LG02	30404538	30406786
LG02	30410510	30411156
LG02	30415309	30415518
LG02	30421707	30421778
LG02	30423803	30426386
LG02	30433379	30433755
LG02	30441838	30441845
LG02	30443114	30443209
LG02	30452007	30452032
LG02	30454747	30454982
LG02	30457425	30457491
LG02	30463015	30463040
LG02	30465929	30465954
LG02	30471519	30471810
LG02	30473984	30475354
LG02	30481395	30481424
LG02	30483440	30483912
LG02	30494864	30494889
LG02	30499710	30499716
LG02	30505151	30505165
LG02	30510840	30510850
LG02	30512863	30512886
LG02	30520126	30521258
LG02	30544732	30547338
LG02	30548995	30549006
LG02	30554025	30554788
LG02	30559346	30559416
LG02	30560047	30560379
LG02	30563722	30564008
LG02	30567286	30567299
LG02	30568314	30568335
LG02	30569482	30569507
LG02	30577879	30577904
LG02	30579016	30579020
LG02	30580454	30580770
LG02	30582600	30582632
LG02	30583441	30583555
LG02	30590507	30590607
LG02	30592942	30592967
LG02	30596624	30597460
LG02	30601046	30603937
LG02	30610701	30610726
LG02	30626189	30626214
LG02	30631051	30631669
LG02	30635216	30636186
LG02	30659195	30659339
LG02	30661239	30661264
LG02	30666178	30667028
LG02	30670297	30672921
LG02	30673243	30673315
LG02	30674738	30674763
LG02	30677979	30678004
LG02	30679389	30679391
LG02	30698967	30699390
LG02	30704063	30705246
LG02	30705760	30705785
LG02	30708964	30710345
LG02	30712347	30712419
LG02	30713131	30713156
LG02	30715102	30715127
LG02	30716760	30716765
LG02	30724628	30726195
LG02	30728071	30728169
LG02	30730369	30731785
LG02	30734222	30734322
LG02	30739854	30739879
LG02	30747953	30749868
LG02	30751307	30751319
LG02	30752978	30754502
LG02	30759390	30760870
LG02	30762986	30763015
LG02	30767720	30767755
LG02	30768482	30771017
LG02	30774533	30775120
LG02	30783072	30783249
LG02	30785176	30785192
LG02	30785938	30786038
LG02	30790880	30790905
LG02	30791612	30791637
LG02	30793249	30793346
LG02	30798572	30798597
LG02	30800796	30800822
LG02	30803411	30803441
LG02	30806722	30806744
LG02	30810324	30810335
LG02	30812069	30812149
LG02	30813018	30813029
LG02	30829229	30829254
LG02	30844429	30844690
LG02	30853229	30854671
LG02	30856697	30856716
LG02	30859297	30859998
LG02	30863330	30863771
LG02	30865886	30866202
LG02	30870385	30870410
LG02	30886397	30886422
LG02	30895559	30895576
LG02	30905433	30905442
LG02	30907086	30907177
LG02	30919696	30920211
LG02	30929993	30932499
LG02	30935477	30935488
LG02	30941790	30943301
LG02	30956876	30956907
LG02	30960872	30963774
LG02	30971109	30971134
LG02	30976771	30977692
LG02	30978295	30978298
LG02	30982687	30982728
LG02	30984935	30984937
LG02	30993569	30993631
LG02	31000132	31000182
LG02	31018938	31018963
LG02	31024168	31024193
LG02	31044764	31044855
LG02	31046367	31046392
LG02	31061371	31061396
LG02	31064842	31066374
LG02	31067935	31067960
LG02	31071417	31071442
LG02	31080419	31080430
LG02	31101203	31101275
LG02	31108309	31108365
LG02	31112230	31112841
LG02	31117010	31117024
LG02	31128782	31129163
LG02	31130733	31130758
LG02	31140942	31141059
LG02	31145925	31145939
LG02	31148777	31148894
LG02	31151293	31151295
LG02	31158930	31160389
LG02	31163167	31163193
LG02	31165987	31166070
LG02	31173728	31173753
LG02	31175330	31175355
LG02	31177718	31177815
LG02	31180358	31181266
LG02	31183559	31184051
LG02	31192836	31192936
LG02	31194020	31194083
LG02	31197099	31198142
LG02	31215331	31217716
LG02	31218243	31218268
LG02	31219699	31219710
LG02	31220550	31220612
LG02	31225729	31225754
LG02	31227548	31228539
LG02	31231602	31231657
LG02	31234920	31236305
LG02	31245644	31245669
LG02	31249688	31251514
LG02	31253277	31253284
LG02	31257617	31260395
LG02	31267201	31268837
LG02	31271009	31271063
LG02	31275349	31275368
LG02	31276312	31279661
LG02	31281274	31281360
LG02	31283729	31284251
LG02	31284744	31284789
LG02	31292502	31292540
LG02	31304566	31307427
LG02	31317151	31317173
LG02	31321992	31323365
LG02	31329617	31330805
LG02	31333557	31333665
LG02	31351819	31352452
LG02	31356058	31356098
LG02	31358265	31359616
LG02	31367587	31367625
LG02	31367818	31368446
LG02	31380324	31380810
LG02	31383200	31384004
LG02	31391578	31391603
LG02	31392367	31392392
LG02	31410970	31410995
LG02	31411588	31411620
LG02	31424393	31424419
LG02	31429746	31429797
LG02	31433973	31434313
LG02	31443082	31444362
LG02	31445276	31445301
LG02	31446274	31446300
LG02	31454198	31456877
LG02	31458882	31458907
LG02	31463384	31463409
LG02	31468683	31469026
LG02	31472681	31472706
LG02	31473409	31473509
LG02	31475036	31475063
LG02	31485549	31486916
LG02	31490461	31492179
LG02	31496204	31496478
LG02	31502690	31502715
LG02	31518010	31518040
LG02	31523628	31523636
LG02	31527340	31527410
LG02	31533656	31534465
LG02	31537727	31537827
LG02	31544420	31547118
LG02	31550708	31550733
LG02	31561137	31561142
LG02	31567027	31567052
LG02	31572457	31572482
LG02	31581207	31581228
LG02	31583756	31583781
LG02	31594981	31596891
LG02	31599061	31599487
LG02	31600772	31600787
LG02	31602943	31604922
LG02	31610485	31611208
LG02	31614876	31615440
LG02	31620884	31622388
LG02	31624416	31624774
LG02	31626457	31626492
LG02	31627892	31628053
LG02	31628936	31629008
LG02	31629776	31631020
LG02	31633824	31633849
LG02	31636699	31636724
LG02	31637715	31638195
LG02	31642252	31642323
LG02	31642789	31642889
LG02	31643474	31643554
LG02	31645876	31649399
LG02	31649835	31649924
LG02	31651988	31651991
LG02	31654834	31654843
LG02	31660787	31663435
LG02	31667231	31667256
LG02	31668854	31668879
LG02	31673666	31673761
LG02	31674543	31676603
LG02	31677987	31678027
LG02	31679647	31679661
LG02	31682611	31682710
LG02	31686310	31686335
LG02	31687950	31689440
LG02	31692856	31694421
LG02	31700040	31700066
